subject,upperbody_label,head_tilt,shoulder_slope,head_lateral_ratio,head_y_ratio,head_neck_vertical_angle,head_shoulder_alignment,upper_body_inclination,head_trunk_diff,trunk_forward_backward_angle,shoulder_z_asym,hip_shoulder_lateral,ear_height_asym,shoulder_width,shoulder_width_safe,head_depth_ratio_diag,head_center_source,head_center_z_reliable,upper_z_reliable,mid_shoulder_reliable,trunk_support_reliable
1,TLB,-0.8180299405320852,7.064807409855035,0.040385915749133465,0.35458329251562565,0.6150553888758538,-7.8828373503871205,6.4977509720625335,-7.315780912594619,19.799581433997204,-0.1870088163630736,-0.042360320127235805,-0.17994695244056486,0.323864895978341,0.323864895978341,-0.8870440635221776,mid_eye,True,True,True,True
1,TLB,-1.014751008079429,7.5108765939103534,0.043192412524916866,0.3596423728948737,0.7035998598302938,-8.525627601989783,6.8482632828035435,-7.8630142908829725,20.457141578898035,-0.20302352761206796,-0.05279531194111483,-0.17784050016369854,0.32323111797269777,0.32323111797269777,-0.882817527694112,mid_eye,True,True,True,True
1,TLB,-10.125453686820606,5.9186702352817235,0.023176106886085367,0.3694649846509474,2.3411725841028743,-16.04412392210233,3.5893638977090205,-13.714817584529612,11.891370979719236,-0.18858886802412975,-0.00589458049343278,-0.24449445992175026,0.3190249393419192,0.3190249393419192,-0.9197479592966924,mid_eye,True,True,True,True
1,TLB,-8.749663584540428,6.528415309748681,0.05632477808755841,0.34928303952426626,2.6433472761356858,-15.27807889428911,9.160474840304161,-17.910138424844604,13.157544041969375,-0.1661741517851357,-0.00964765440613189,-0.23857894479285813,0.31370249665484656,0.31370249665484656,-0.9274495722452075,mid_eye,True,True,True,True
1,TLB,-3.483445610597812,8.379977326935972,0.09861708788404851,0.3675168627905235,6.644655990576494,-11.863422937533784,15.02041901127177,-18.50386462186958,10.56667343308272,-0.18691204949380502,-0.047562119727671416,-0.2243383863345544,0.31605687206587324,0.31605687206587324,-0.9536517359111353,mid_eye,True,True,True,True
1,TLB,-6.115270341103724,7.033598480957636,0.07128232456411805,0.3881984596137751,3.379166412525166,-13.14886882206136,10.40485326725829,-16.520123608362013,11.735732342338315,-0.1838945150718174,-0.01642190114438988,-0.24138850224906383,0.31442379804059356,0.31442379804059356,-0.952062109356947,mid_eye,True,True,True,True
1,TLB,-5.1051716077445235,7.16374482682329,0.08167323311814768,0.3880511926879822,4.727435021969775,-12.268916434567814,11.885486945366893,-16.990658553111416,15.446759986035577,-0.21040779457200615,-0.016171521682942454,-0.2366781938862457,0.3123090135648474,0.3123090135648474,-0.9858310952907949,mid_eye,True,True,True,True
1,TLB,-2.173004477802351,7.82304304762647,0.08355006063682545,0.38510341201335896,4.4238622096349465,-9.996047525428821,12.240795601683772,-14.413800079486123,13.633546066990762,-0.20864967555082808,-0.030482519837014953,-0.21932031365954904,0.3128623816770605,0.3128623816770605,-0.9886201726721263,mid_eye,True,True,True,True
1,TLB,-2.1681682703454044,7.885044256336613,0.07615896832235579,0.3792794736193696,3.476712696987689,-10.053212526682017,11.353855252913505,-13.522023523258895,12.574742790696616,-0.21168860525517175,-0.031620115612738066,-0.21312726142084115,0.3125537921539173,0.3125537921539173,-0.9979377038194679,mid_eye,True,True,True,True
1,TLB,-2.55525227775081,7.9888709388465315,0.07067405011659347,0.3713563572018653,2.796364543407753,-10.544123216597342,10.775200214589432,-13.330452492340243,11.384095931240791,-0.21962573783779368,-0.03305863021465702,-0.20943468059671014,0.31258925037356117,0.31258925037356117,-1.0071498482163377,mid_eye,True,True,True,True
