subject,upperbody_label,head_y_ratio,head_neck_vertical_angle,trunk_forward_backward_angle
1,TUP,-0.3139119391131817,2.308197292180064,-1.0898602946987168
1,TUP,-0.4535750648432735,3.1088945227132,-1.4112994619735912
1,TUP,1.4056397168654555,0.9482871275241898,-1.3111098959531686
1,TUP,2.1607304365851876,1.2245101734380757,-0.6803497397287661
1,TUP,-1.2404484891927825,0.6657252868465056,3.1230380095035466
1,TUP,-1.0289477934166114,0.26320322442513255,1.4759636252478827
1,TUP,-1.0980499094704144,-0.16087699059767444,0.4385700056344056
1,TUP,-1.0920883232929568,-0.4363542001981545,0.36050435716430607
1,TUP,2.1966001981164416,0.8915513403105865,0.12157571675917708
1,TUP,2.117296874719534,1.1929709251588565,1.6096899515649872
